,Unnamed: 0,Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty,Check,Month,Year,Day_Perc_Change,Trend,Bollinger,std_dev,std_2,middle,upper,lower
453,453,HEROMOTOCO,EQ,2019-03-11,2740.35,2745.0,2828.4,2745.0,2809.5,2814.75,2806.52,857601,2406870741.6,50022,243298,28.37,ok,3,2019,2.714981662926274,Positive,2700.871428571428,52.60874452042501,105.21748904085003,2700.871428571428,2753.480173091853,2648.2626840510034
454,454,HEROMOTOCO,EQ,2019-03-12,2814.75,2840.0,2849.4,2790.1,2802.85,2808.45,2810.08,840207,2361045415.95,54787,317164,37.75,ok,3,2019,-0.2238209432454119,Slight or No change,2713.128571428571,4.454772723126131,8.909545446252261,2713.128571428571,2717.583344151697,2708.673798705445
455,455,HEROMOTOCO,EQ,2019-03-13,2808.45,2814.0,2828.0,2790.6,2810.0,2803.65,2810.97,380361,1069184130.75,40228,123867,32.57,ok,3,2019,-0.1709127810713973,Slight or No change,2725.9785714285713,3.394112551878579,6.788225103757158,2725.9785714285713,2729.37268398045,2722.5844588766927
456,456,HEROMOTOCO,EQ,2019-03-14,2803.65,2813.0,2818.0,2744.1,2753.0,2751.7,2765.76,497697,1376511546.0,36839,130688,26.26,ok,3,2019,-1.852941700996924,Negative,2733.867857142857,36.734197282850445,73.46839456570089,2733.867857142857,2770.602054425707,2697.1336598600064
457,457,HEROMOTOCO,EQ,2019-03-15,2751.7,2771.0,2771.0,2717.1,2735.85,2735.85,2737.43,916870,2509867236.1,56174,476636,51.99,ok,3,2019,-0.5760075589635427,Slight negative,2737.867857142857,11.207642482519603,22.415284965039206,2737.867857142857,2749.0754996253763,2726.6602146603373
458,458,HEROMOTOCO,EQ,2019-03-18,2735.85,2745.0,2763.15,2662.0,2671.0,2669.5,2699.63,830642,2242422734.35,50718,378698,45.59,ok,3,2019,-2.4252060602737657,Negative,2734.7964285714284,46.916534931906426,93.83306986381285,2734.7964285714284,2781.712963503335,2687.879893639522
459,459,HEROMOTOCO,EQ,2019-03-19,2669.5,2659.0,2659.0,2601.0,2615.0,2614.05,2615.19,978189,2558153842.6,75876,325764,33.3,ok,3,2019,-2.0771680089904376,Negative,2729.4392857142852,39.20907101702408,78.41814203404816,2729.4392857142852,2768.6483567313094,2690.230214697261
460,460,HEROMOTOCO,EQ,2019-03-20,2614.05,2614.05,2645.0,2593.05,2608.0,2609.15,2617.96,877100,2296212736.75,54589,313680,35.76,ok,3,2019,-0.18744859509191025,Slight or No change,2724.482142857142,3.464823230507712,6.929646461015424,2724.482142857142,2727.94696608765,2721.0173196266346
461,461,HEROMOTOCO,EQ,2019-03-22,2609.15,2624.45,2637.95,2594.05,2601.0,2603.3,2614.75,566228,1480541879.35,62469,244169,43.12,ok,3,2019,-0.22421094992621796,Slight or No change,2722.710714285714,4.136574672209796,8.273149344419592,2722.710714285714,2726.847288957924,2718.574139613504
462,462,HEROMOTOCO,EQ,2019-03-25,2603.3,2594.0,2608.8,2537.05,2572.0,2575.7,2571.79,854446,2197457215.7,79002,337880,39.54,ok,3,2019,-1.0601928321745668,Negative,2715.575,19.516147161237402,39.032294322474804,2715.575,2735.091147161237,2696.0588528387625
463,463,HEROMOTOCO,EQ,2019-03-26,2575.7,2586.0,2604.7,2546.8,2574.5,2574.45,2572.87,555742,1429851330.25,49692,236022,42.47,ok,3,2019,-0.04853049656403652,Slight or No change,2699.774999999999,0.8838834874162451,1.7677669748324902,2699.774999999999,2700.6588834874156,2698.891116512583
464,464,HEROMOTOCO,EQ,2019-03-27,2574.45,2593.8,2594.0,2535.0,2538.35,2543.2,2562.13,760530,1948575153.35,57977,432481,56.87,ok,3,2019,-1.2138515022626195,Negative,2683.8714285714277,22.097086912523622,44.194173825047244,2683.8714285714277,2705.9685154839513,2661.774341658904
465,465,HEROMOTOCO,EQ,2019-03-28,2543.2,2550.0,2558.0,2515.0,2530.0,2525.75,2529.57,1147361,2902331999.5,91193,581596,50.69,ok,3,2019,-0.6861434413337419,Slight negative,2669.274999999999,12.33901333251912,24.67802666503824,2669.274999999999,2681.6140133325184,2656.93598666748
466,466,HEROMOTOCO,EQ,2019-03-29,2525.75,2540.0,2577.75,2526.2,2552.1,2553.15,2551.36,1164408,2970824340.8,83625,508096,43.64,ok,3,2019,1.0848262892210192,Positive,2655.903571428571,19.37472580502759,38.74945161005518,2655.903571428571,2675.2782972335986,2636.5288456235435
467,467,HEROMOTOCO,EQ,2019-04-01,2553.15,2573.0,2593.4,2545.0,2555.0,2558.5,2576.57,832495,2144981785.5,56293,405111,48.66,ok,4,2019,0.20954507177408652,Slight or No change,2637.5999999999995,3.78302128195389,7.56604256390778,2637.5999999999995,2641.3830212819535,2633.8169787180454
468,468,HEROMOTOCO,EQ,2019-04-02,2558.5,2550.4,2599.0,2545.0,2577.95,2569.95,2579.95,1063757,2744442226.05,61026,474196,44.58,ok,4,2019,0.4475278483486278,Slight or No change,2620.5642857142852,8.0963726457952,16.1927452915904,2620.5642857142852,2628.6606583600806,2612.46791306849
469,469,HEROMOTOCO,EQ,2019-04-03,2569.95,2586.95,2594.0,2567.0,2580.3,2580.45,2582.36,1427316,3685838651.75,57665,1082919,75.87,ok,4,2019,0.4085682600828866,Slight or No change,2604.6214285714277,7.424621203766099,14.849242407532198,2604.6214285714277,2612.0460497751938,2597.1968073676617
470,470,HEROMOTOCO,EQ,2019-04-04,2580.45,2599.95,2648.7,2595.0,2630.0,2637.2,2623.98,2007440,5267489856.85,94022,785627,39.14,ok,4,2019,2.199228816679266,Positive,2596.4428571428566,40.1283098325716,80.2566196651432,2596.4428571428566,2636.5711669754282,2556.314547310285
471,471,HEROMOTOCO,EQ,2019-04-05,2637.2,2652.0,2664.0,2605.1,2622.0,2618.4,2625.89,722753,1897866520.8,44445,264904,36.65,ok,4,2019,-0.7128772940997896,Slight negative,2588.053571428571,13.293607487005005,26.58721497401001,2588.053571428571,2601.347178915576,2574.759963941566
472,472,HEROMOTOCO,EQ,2019-04-08,2618.4,2628.0,2643.95,2581.0,2590.0,2586.85,2604.29,723035,1882989419.8,42623,286088,39.57,ok,4,2019,-1.2049343110296484,Negative,2582.149999999999,22.309218946860668,44.618437893721335,2582.149999999999,2604.45921894686,2559.8407810531385
473,473,HEROMOTOCO,EQ,2019-04-09,2586.85,2590.0,2631.95,2568.8,2631.0,2623.65,2598.79,769508,1999788815.85,45187,312354,40.59,ok,4,2019,1.4225795852098155,Positive,2582.8357142857135,26.021529548028685,52.04305909605737,2582.8357142857135,2608.8572438337424,2556.8141847376846
474,474,HEROMOTOCO,EQ,2019-04-10,2623.65,2619.0,2619.0,2586.8,2591.95,2594.4,2598.14,672025,1746016020.7,50898,354299,52.72,ok,4,2019,-1.1148590703790484,Negative,2581.782142857142,20.682873350162566,41.36574670032513,2581.782142857142,2602.4650162073044,2561.0992695069795
475,475,HEROMOTOCO,EQ,2019-04-11,2594.4,2600.0,2612.0,2589.65,2600.0,2601.1,2602.58,608414,1583445309.4,29971,383068,62.96,ok,4,2019,0.25824853530680425,Slight or No change,2581.624999999999,4.737615435956941,9.475230871913881,2581.624999999999,2586.362615435956,2576.8873845640423
476,476,HEROMOTOCO,EQ,2019-04-12,2601.1,2597.0,2644.8,2591.15,2635.0,2639.9,2624.78,925046,2428038029.4,44669,487272,52.68,ok,4,2019,1.4916765983622458,Positive,2586.2107142857135,27.435743110378745,54.87148622075749,2586.2107142857135,2613.646457396092,2558.774971175335
477,477,HEROMOTOCO,EQ,2019-04-15,2639.9,2653.0,2710.9,2646.05,2702.95,2700.7,2690.92,958245,2578563772.9,58471,348158,36.33,ok,4,2019,2.3031175423311456,Positive,2595.228571428571,42.99209229635107,85.98418459270214,2595.228571428571,2638.220663724922,2552.2364791322198
478,478,HEROMOTOCO,EQ,2019-04-16,2700.7,2723.75,2749.9,2715.0,2740.55,2739.65,2735.41,741047,2027068616.55,36378,383648,51.77,ok,4,2019,1.4422186840448823,Positive,2609.2607142857137,27.541809127528733,55.083618255057466,2609.2607142857137,2636.8025234132424,2581.718905158185
479,479,HEROMOTOCO,EQ,2019-04-18,2739.65,2742.9,2759.9,2732.55,2742.4,2741.55,2746.08,563893,1548496557.1,42184,333054,59.06,ok,4,2019,0.06935192451591465,Slight or No change,2624.6749999999997,1.3435028905435709,2.6870057810871417,2624.6749999999997,2626.0185028905435,2623.331497109456
480,480,HEROMOTOCO,EQ,2019-04-22,2741.55,2741.55,2749.95,2685.0,2690.0,2689.5,2714.39,453998,1232328010.95,32064,241064,53.1,ok,4,2019,-1.8985610329922964,Negative,2634.4142857142856,36.80490796099461,73.60981592198922,2634.4142857142856,2671.21919367528,2597.609377753291
481,481,HEROMOTOCO,EQ,2019-04-23,2689.5,2689.0,2727.35,2615.0,2640.0,2638.05,2692.22,395502,1064778643.4,25875,129576,32.76,ok,4,2019,-1.9129949804796318,Negative,2640.0964285714285,36.3806438922968,72.7612877845936,2640.0964285714285,2676.4770724637256,2603.7157846791315
482,482,HEROMOTOCO,EQ,2019-04-24,2638.05,2650.0,2661.6,2582.15,2615.9,2611.9,2604.23,940782,2450010879.7,60397,503413,53.51,ok,4,2019,-0.9912624855480391,Slight negative,2643.092857142857,18.490842328535965,36.98168465707193,2643.092857142857,2661.583699471393,2624.602014814321
483,483,HEROMOTOCO,EQ,2019-04-25,2611.9,2618.0,2638.0,2597.65,2610.85,2612.25,2616.74,690718,1807429592.1,46303,391265,56.65,ok,4,2019,0.013400206746050358,Slight or No change,2645.3642857142863,0.24748741172574792,0.49497482345149585,2645.3642857142863,2645.611773126012,2645.1167983025607
484,484,HEROMOTOCO,EQ,2019-04-26,2612.25,2610.0,2616.75,2573.7,2593.45,2604.0,2599.62,727578,1891428226.4,35513,291850,40.11,ok,4,2019,-0.3158196956646542,Slight or No change,2642.9928571428577,5.833630946419393,11.667261892838786,2642.9928571428577,2648.826488089277,2637.1592261964383
485,485,HEROMOTOCO,EQ,2019-04-30,2604.0,2573.0,2574.0,2477.0,2505.05,2511.85,2519.33,1634120,4116882220.2,111435,567158,34.71,ok,4,2019,-3.5387864823348765,Among top losers,2635.382142857143,65.15988988649181,130.31977977298362,2635.382142857143,2700.542032743635,2570.2222529706514
486,486,HEROMOTOCO,EQ,2019-05-02,2511.85,2510.0,2569.4,2492.5,2555.0,2551.7,2544.98,937946,2387050770.45,64587,472538,50.38,ok,5,2019,1.5864800843999438,Positive,2632.871428571429,28.178205230640703,56.356410461281406,2632.871428571429,2661.04963380207,2604.6932233407883
487,487,HEROMOTOCO,EQ,2019-05-03,2551.7,2550.0,2587.0,2537.4,2563.2,2565.4,2567.53,674666,1732226113.0,32739,318523,47.21,ok,5,2019,0.5368969706470272,Slight positive,2628.7107142857144,9.687362903271259,19.374725806542518,2628.7107142857144,2638.3980771889856,2619.0233513824433
488,488,HEROMOTOCO,EQ,2019-05-06,2565.4,2540.0,2563.0,2525.1,2530.2,2531.3,2541.08,463670,1178224624.4,28592,258224,55.69,ok,5,2019,-1.3292274109300672,Negative,2624.2035714285716,24.112341238872407,48.224682477744814,2624.2035714285716,2648.315912667444,2600.091230189699
489,489,HEROMOTOCO,EQ,2019-05-07,2531.3,2567.9,2568.0,2521.5,2529.0,2527.35,2546.23,347427,884627610.85,29584,129747,37.35,ok,5,2019,-0.15604630032000075,Slight or No change,2618.9357142857148,2.7930717892864836,5.586143578572967,2618.9357142857148,2621.728786075001,2616.1426424964284
490,490,HEROMOTOCO,EQ,2019-05-08,2527.35,2525.8,2540.85,2481.6,2496.0,2499.7,2515.26,406025,1021259080.55,32136,176406,43.45,ok,5,2019,-1.0940312976042144,Negative,2608.921428571429,19.551502500328553,39.103005000657106,2608.921428571429,2628.4729310717576,2589.3699260711
491,491,HEROMOTOCO,EQ,2019-05-09,2499.7,2499.0,2555.0,2490.6,2540.0,2537.75,2536.33,585480,1484972151.3,40511,203100,34.69,ok,5,2019,1.5221826619194356,Positive,2597.2821428571433,26.905413024524922,53.810826049049844,2597.2821428571433,2624.1875558816682,2570.3767298326184
492,492,HEROMOTOCO,EQ,2019-05-10,2537.75,2535.0,2560.0,2500.05,2506.05,2507.3,2529.09,332771,841608628.15,23272,118956,35.75,ok,5,2019,-1.1998817850457977,Negative,2580.6857142857148,21.53140148759947,43.06280297519894,2580.6857142857148,2602.217115773314,2559.1543127981154
493,493,HEROMOTOCO,EQ,2019-05-13,2507.3,2507.3,2537.5,2500.0,2509.05,2510.75,2520.21,313902,791100264.85,23484,117837,37.54,ok,5,2019,0.13759821321739366,Slight or No change,2564.2000000000003,2.4395183992802023,4.879036798560405,2564.2000000000003,2566.6395183992804,2561.76048160072
